CMDLINE shogun assign_taxonomy --database /home/bhillmann/petard/data/rep94 --aligner bowtie2 --no-capitalist --input /home/bhillmann/petard/data/shogun_mem/BIOM/89437/alignment.bowtie2.sam --output scratch/profile.tsv
MEM 1128.773438 1589474593.6199
MEM 1131.273438 1589474593.7202
MEM 1133.773438 1589474593.8204
MEM 1136.273438 1589474593.9207
MEM 1138.773438 1589474594.0209
MEM 1141.023438 1589474594.1212
MEM 1143.542969 1589474594.2215
MEM 1146.035156 1589474594.3219
MEM 1148.523438 1589474594.4221
MEM 1151.023438 1589474594.5224
MEM 1153.523438 1589474594.6227
MEM 1156.023438 1589474594.7229
MEM 1158.542969 1589474594.8232
MEM 1161.027344 1589474594.9235
MEM 1163.523438 1589474595.0238
MEM 1166.023438 1589474595.1242
MEM 1168.273438 1589474595.2244
MEM 1170.773438 1589474595.3247
MEM 1173.277344 1589474595.4250
MEM 1175.773438 1589474595.5253
MEM 1178.273438 1589474595.6255
MEM 1181.023438 1589474595.7258
MEM 1183.273438 1589474595.8261
MEM 1185.773438 1589474595.9263
MEM 1188.277344 1589474596.0266
MEM 1190.773438 1589474596.1269
MEM 1193.273438 1589474596.2272
MEM 1195.773438 1589474596.3275
MEM 1198.292969 1589474596.4279
MEM 1200.523438 1589474596.5282
MEM 1202.773438 1589474596.6285
MEM 1205.273438 1589474596.7288
MEM 1207.773438 1589474596.8290
MEM 1210.277344 1589474596.9293
MEM 1212.777344 1589474597.0296
MEM 1215.273438 1589474597.1299
MEM 1217.523438 1589474597.2301
MEM 1220.023438 1589474597.3304
MEM 1222.527344 1589474597.4307
MEM 1225.023438 1589474597.5310
MEM 1227.523438 1589474597.6313
MEM 1229.777344 1589474597.7316
MEM 1232.273438 1589474597.8318
MEM 1234.777344 1589474597.9321
MEM 1237.023438 1589474598.0324
MEM 1239.273438 1589474598.1326
MEM 1241.773438 1589474598.2329
MEM 1244.023438 1589474598.3332
MEM 1246.523438 1589474598.4336
MEM 1249.023438 1589474598.5338
MEM 1251.523438 1589474598.6341
MEM 1253.773438 1589474598.7344
MEM 1256.023438 1589474598.8346
MEM 1258.273438 1589474598.9349
MEM 1260.773438 1589474599.0351
MEM 1263.023438 1589474599.1354
MEM 1265.523438 1589474599.2357
MEM 1268.023438 1589474599.3360
MEM 1270.523438 1589474599.4362
MEM 1273.027344 1589474599.5365
MEM 1275.523438 1589474599.6368
MEM 1278.023438 1589474599.7370
MEM 1280.273438 1589474599.8373
MEM 1282.773438 1589474599.9377
MEM 1285.023438 1589474600.0379
MEM 1287.277344 1589474600.1382
MEM 1289.523438 1589474600.2386
MEM 1292.027344 1589474600.3388
MEM 1294.527344 1589474600.4391
MEM 1296.773438 1589474600.5394
MEM 1299.023438 1589474600.6396
MEM 1301.273438 1589474600.7400
MEM 1303.773438 1589474600.8403
MEM 1306.273438 1589474600.9405
MEM 1308.773438 1589474601.0408
MEM 1310.773438 1589474601.1411
MEM 1313.023438 1589474601.2414
MEM 1315.523438 1589474601.3418
MEM 1318.023438 1589474601.4421
MEM 1320.523438 1589474601.5424
MEM 1377.183594 1589474601.6427
MEM 1649.433594 1589474601.7430
MEM 1925.035156 1589474601.8433
MEM 1642.363281 1589474601.9436
MEM 1642.363281 1589474602.0440
MEM 1642.363281 1589474602.1442
MEM 1643.773438 1589474602.2446
MEM 1646.023438 1589474602.3449
MEM 1648.527344 1589474602.4452
MEM 1651.273438 1589474602.5456
MEM 1653.523438 1589474602.6459
MEM 1655.773438 1589474602.7461
MEM 1658.023438 1589474602.8464
MEM 1660.523438 1589474602.9467
MEM 1663.023438 1589474603.0470
MEM 1665.273438 1589474603.1473
MEM 1667.773438 1589474603.2476
MEM 1670.023438 1589474603.3479
MEM 1672.023438 1589474603.4482
MEM 1673.773438 1589474603.5484
MEM 1675.273438 1589474603.6487
MEM 1677.523438 1589474603.7490
MEM 1680.023438 1589474603.8493
MEM 1682.523438 1589474603.9496
MEM 1685.273438 1589474604.0499
MEM 1688.023438 1589474604.1503
MEM 1690.273438 1589474604.2506
MEM 1693.023438 1589474604.3509
MEM 1695.523438 1589474604.4511
MEM 1698.277344 1589474604.5514
MEM 1701.027344 1589474604.6517
MEM 1703.523438 1589474604.7520
MEM 1706.273438 1589474604.8523
MEM 1708.773438 1589474604.9526
MEM 1711.523438 1589474605.0529
MEM 1714.023438 1589474605.1533
MEM 1716.773438 1589474605.2536
MEM 1719.273438 1589474605.3540
MEM 1721.773438 1589474605.4543
MEM 1724.273438 1589474605.5546
MEM 1726.777344 1589474605.6549
MEM 1729.273438 1589474605.7552
MEM 1731.785156 1589474605.8554
MEM 1734.273438 1589474605.9557
MEM 1737.023438 1589474606.0560
MEM 1739.523438 1589474606.1563
MEM 1741.773438 1589474606.2566
MEM 1744.523438 1589474606.3569
MEM 1747.277344 1589474606.4572
MEM 1749.777344 1589474606.5574
MEM 1752.273438 1589474606.6577
MEM 1755.023438 1589474606.7580
MEM 1757.773438 1589474606.8583
MEM 1760.523438 1589474606.9585
MEM 1763.023438 1589474607.0588
MEM 1765.523438 1589474607.1591
MEM 1768.023438 1589474607.2594
MEM 1770.523438 1589474607.3597
MEM 1773.273438 1589474607.4600
MEM 1775.773438 1589474607.5603
MEM 1778.273438 1589474607.6606
MEM 1780.773438 1589474607.7609
MEM 1783.523438 1589474607.8612
MEM 1786.023438 1589474607.9615
MEM 1788.773438 1589474608.0618
MEM 1791.273438 1589474608.1621
MEM 1793.273438 1589474608.2624
MEM 1794.273438 1589474608.3627
MEM 1795.273438 1589474608.4630
MEM 1796.273438 1589474608.5633
MEM 1797.273438 1589474608.6635
MEM 1798.523438 1589474608.7638
MEM 1799.523438 1589474608.8641
MEM 1800.523438 1589474608.9644
MEM 1801.523438 1589474609.0646
MEM 1802.523438 1589474609.1649
MEM 1803.773438 1589474609.2652
MEM 1804.773438 1589474609.3655
MEM 1805.773438 1589474609.4658
MEM 1807.023438 1589474609.5661
MEM 1808.023438 1589474609.6663
MEM 1809.023438 1589474609.7666
MEM 1810.023438 1589474609.8669
MEM 1811.023438 1589474609.9672
MEM 1812.023438 1589474610.0675
MEM 1813.023438 1589474610.1677
MEM 1814.023438 1589474610.2680
MEM 1815.273438 1589474610.3683
MEM 1816.023438 1589474610.4686
MEM 1817.023438 1589474610.5689
MEM 1818.023438 1589474610.6692
MEM 1819.023438 1589474610.7695
MEM 1820.023438 1589474610.8698
MEM 1821.023438 1589474610.9700
MEM 1822.023438 1589474611.0703
MEM 1823.023438 1589474611.1706
MEM 1824.023438 1589474611.2709
MEM 1825.023438 1589474611.3712
MEM 1826.023438 1589474611.4714
MEM 1827.273438 1589474611.5717
MEM 1828.273438 1589474611.6720
MEM 1829.273438 1589474611.7722
MEM 1830.273438 1589474611.8725
MEM 1831.273438 1589474611.9728
MEM 1832.273438 1589474612.0730
MEM 1833.273438 1589474612.1733
MEM 1834.273438 1589474612.2736
MEM 1835.273438 1589474612.3739
MEM 1836.273438 1589474612.4742
MEM 1837.523438 1589474612.5744
MEM 1838.273438 1589474612.6747
MEM 1839.273438 1589474612.7750
MEM 1840.273438 1589474612.8753
MEM 1841.273438 1589474612.9756
MEM 1842.273438 1589474613.0758
MEM 1843.273438 1589474613.1761
MEM 1844.273438 1589474613.2764
MEM 1845.273438 1589474613.3766
MEM 1846.273438 1589474613.4769
MEM 1847.273438 1589474613.5772
MEM 1848.523438 1589474613.6775
MEM 1849.523438 1589474613.7777
MEM 1850.523438 1589474613.8780
MEM 1851.773438 1589474613.9784
MEM 1852.773438 1589474614.0787
MEM 1853.773438 1589474614.1790
MEM 1854.773438 1589474614.2792
MEM 1855.773438 1589474614.3795
MEM 1856.773438 1589474614.4798
MEM 1857.773438 1589474614.5801
MEM 1859.023438 1589474614.6804
MEM 1860.023438 1589474614.7807
MEM 1861.023438 1589474614.8810
MEM 1862.023438 1589474614.9812
MEM 1863.273438 1589474615.0815
MEM 1864.273438 1589474615.1819
MEM 1865.273438 1589474615.2821
MEM 1866.273438 1589474615.3824
MEM 1867.523438 1589474615.4827
MEM 1868.523438 1589474615.5830
MEM 1869.523438 1589474615.6833
MEM 1870.773438 1589474615.7836
MEM 1871.773438 1589474615.8838
MEM 1873.023438 1589474615.9841
MEM 1874.023438 1589474616.0843
MEM 1875.023438 1589474616.1846
MEM 1876.023438 1589474616.2849
MEM 1877.273438 1589474616.3851
MEM 1878.273438 1589474616.4854
MEM 1879.523438 1589474616.5857
MEM 1880.523438 1589474616.6860
MEM 1881.523438 1589474616.7862
MEM 1882.523438 1589474616.8865
MEM 1883.523438 1589474616.9868
MEM 1884.523438 1589474617.0870
MEM 1885.773438 1589474617.1873
MEM 1886.773438 1589474617.2876
MEM 1887.773438 1589474617.3879
MEM 1888.773438 1589474617.4882
MEM 1889.773438 1589474617.5885
MEM 1890.773438 1589474617.6887
MEM 1892.023438 1589474617.7890
MEM 1893.023438 1589474617.8893
MEM 1894.023438 1589474617.9895
MEM 1895.023438 1589474618.0898
MEM 1896.023438 1589474618.1901
MEM 1897.023438 1589474618.2903
MEM 1898.023438 1589474618.3906
MEM 1899.023438 1589474618.4909
MEM 1900.273438 1589474618.5911
MEM 1901.273438 1589474618.6914
MEM 1902.273438 1589474618.7917
MEM 1903.273438 1589474618.8920
MEM 1904.273438 1589474618.9923
MEM 1905.273438 1589474619.0927
MEM 1906.273438 1589474619.1929
MEM 1907.273438 1589474619.2932
MEM 1908.523438 1589474619.3935
MEM 1909.523438 1589474619.4937
MEM 1910.523438 1589474619.5940
MEM 1911.523438 1589474619.6943
MEM 1912.773438 1589474619.7946
MEM 1913.773438 1589474619.8949
MEM 1915.023438 1589474619.9951
MEM 1916.023438 1589474620.0954
MEM 1917.023438 1589474620.1956
MEM 1918.023438 1589474620.2961
MEM 1919.023438 1589474620.3964
MEM 1920.023438 1589474620.4967
MEM 1921.023438 1589474620.5969
MEM 1922.023438 1589474620.6973
MEM 1923.023438 1589474620.7976
MEM 1924.023438 1589474620.8979
MEM 1925.273438 1589474620.9981
MEM 1926.273438 1589474621.0985
MEM 1927.273438 1589474621.1988
MEM 1928.523438 1589474621.2990
MEM 1929.523438 1589474621.3993
MEM 1930.523438 1589474621.4996
MEM 1931.773438 1589474621.5998
MEM 1932.773438 1589474621.7001
MEM 1933.773438 1589474621.8003
MEM 1935.023438 1589474621.9006
MEM 1936.023438 1589474622.0009
MEM 1937.273438 1589474622.1011
MEM 1938.273438 1589474622.2014
MEM 1939.273438 1589474622.3017
MEM 1940.523438 1589474622.4019
MEM 1941.523438 1589474622.5022
MEM 1942.523438 1589474622.6025
MEM 1943.773438 1589474622.7028
MEM 1944.773438 1589474622.8030
MEM 1945.773438 1589474622.9033
MEM 1946.773438 1589474623.0036
MEM 1948.023438 1589474623.1039
MEM 1949.023438 1589474623.2041
MEM 1950.023438 1589474623.3044
MEM 1951.273438 1589474623.4047
MEM 1952.273438 1589474623.5050
MEM 1953.273438 1589474623.6052
MEM 1954.523438 1589474623.7055
MEM 1955.523438 1589474623.8058
MEM 1956.523438 1589474623.9060
MEM 1957.523438 1589474624.0063
MEM 1958.523438 1589474624.1066
MEM 1959.773438 1589474624.2069
MEM 1960.773438 1589474624.3071
MEM 1961.773438 1589474624.4074
MEM 1962.773438 1589474624.5077
MEM 1964.023438 1589474624.6080
MEM 1965.023438 1589474624.7083
MEM 1966.273438 1589474624.8086
MEM 1967.273438 1589474624.9088
MEM 1968.273438 1589474625.0091
MEM 1969.523438 1589474625.1093
MEM 1970.523438 1589474625.2096
MEM 1971.773438 1589474625.3099
MEM 1972.773438 1589474625.4102
MEM 1973.773438 1589474625.5105
MEM 1975.023438 1589474625.6108
MEM 1976.023438 1589474625.7111
MEM 1977.273438 1589474625.8114
MEM 1978.273438 1589474625.9117
MEM 1979.273438 1589474626.0120
MEM 1980.523438 1589474626.1122
MEM 1981.523438 1589474626.2125
MEM 1982.523438 1589474626.3128
MEM 1983.773438 1589474626.4130
MEM 1984.773438 1589474626.5133
MEM 1986.023438 1589474626.6136
MEM 1987.023438 1589474626.7139
MEM 1988.023438 1589474626.8142
MEM 1989.273438 1589474626.9146
MEM 1990.273438 1589474627.0149
MEM 1991.523438 1589474627.1152
MEM 1992.523438 1589474627.2154
MEM 1993.523438 1589474627.3157
MEM 1994.523438 1589474627.4160
MEM 1995.773438 1589474627.5164
MEM 1996.773438 1589474627.6167
MEM 1997.773438 1589474627.7169
MEM 1999.023438 1589474627.8172
MEM 2000.023438 1589474627.9175
MEM 2001.023438 1589474628.0178
MEM 2002.273438 1589474628.1181
MEM 2003.273438 1589474628.2184
MEM 2004.523438 1589474628.3187
MEM 2005.773438 1589474628.4189
MEM 2006.773438 1589474628.5192
MEM 2007.773438 1589474628.6195
MEM 2009.023438 1589474628.7197
MEM 2010.023438 1589474628.8200
MEM 2011.273438 1589474628.9202
MEM 2012.273438 1589474629.0205
MEM 2013.273438 1589474629.1208
MEM 2014.523438 1589474629.2210
MEM 2015.523438 1589474629.3213
MEM 2016.523438 1589474629.4215
MEM 2017.773438 1589474629.5218
MEM 2018.773438 1589474629.6220
MEM 2019.773438 1589474629.7222
MEM 2021.023438 1589474629.8225
MEM 2022.023438 1589474629.9228
MEM 2023.273438 1589474630.0230
MEM 2024.273438 1589474630.1233
MEM 2025.273438 1589474630.2235
MEM 2026.273438 1589474630.3238
MEM 2027.523438 1589474630.4240
MEM 2028.527344 1589474630.5243
MEM 2029.523438 1589474630.6245
MEM 2030.773438 1589474630.7248
MEM 2031.773438 1589474630.8251
MEM 2032.773438 1589474630.9255
MEM 2033.773438 1589474631.0257
MEM 2034.773438 1589474631.1260
MEM 2036.023438 1589474631.2263
MEM 2037.023438 1589474631.3266
MEM 2038.273438 1589474631.4268
MEM 2039.273438 1589474631.5271
MEM 2040.523438 1589474631.6273
MEM 2041.523438 1589474631.7276
MEM 2042.773438 1589474631.8279
MEM 2043.773438 1589474631.9281
MEM 2044.773438 1589474632.0284
MEM 2046.023438 1589474632.1287
MEM 2047.023438 1589474632.2290
MEM 2048.023438 1589474632.3293
MEM 2049.273438 1589474632.4295
MEM 2050.273438 1589474632.5298
MEM 2051.523438 1589474632.6300
MEM 2052.523438 1589474632.7302
MEM 2053.523438 1589474632.8305
MEM 2054.773438 1589474632.9308
MEM 2055.773438 1589474633.0310
MEM 2056.773438 1589474633.1313
MEM 2058.023438 1589474633.2316
MEM 2059.023438 1589474633.3318
MEM 2060.273438 1589474633.4320
MEM 2061.273438 1589474633.5322
MEM 2062.273438 1589474633.6325
MEM 2063.523438 1589474633.7328
MEM 2065.023438 1589474633.8330
MEM 2067.273438 1589474633.9332
MEM 2069.273438 1589474634.0335
MEM 2071.523438 1589474634.1338
MEM 2073.773438 1589474634.2340
MEM 2075.773438 1589474634.3343
MEM 2078.023438 1589474634.4345
MEM 2080.273438 1589474634.5348
MEM 2082.523438 1589474634.6351
MEM 2084.777344 1589474634.7354
MEM 2087.023438 1589474634.8357
MEM 2089.023438 1589474634.9360
MEM 2091.273438 1589474635.0362
MEM 2093.523438 1589474635.1365
MEM 2095.785156 1589474635.2368
MEM 2098.023438 1589474635.3371
MEM 2100.023438 1589474635.4374
MEM 2102.273438 1589474635.5377
MEM 2104.523438 1589474635.6380
MEM 2106.773438 1589474635.7382
MEM 2108.773438 1589474635.8385
MEM 2111.023438 1589474635.9388
MEM 2113.273438 1589474636.0391
MEM 2115.523438 1589474636.1394
MEM 2117.523438 1589474636.2396
MEM 2120.023438 1589474636.3399
MEM 2122.023438 1589474636.4403
MEM 2124.273438 1589474636.5405
MEM 2126.523438 1589474636.6408
MEM 2128.527344 1589474636.7411
MEM 2130.777344 1589474636.8413
MEM 2133.023438 1589474636.9416
MEM 2135.023438 1589474637.0418
MEM 2137.273438 1589474637.1421
MEM 2139.523438 1589474637.2423
MEM 2141.527344 1589474637.3426
MEM 2143.773438 1589474637.4429
MEM 2146.023438 1589474637.5431
MEM 2148.273438 1589474637.6434
MEM 2150.273438 1589474637.7437
MEM 2152.535156 1589474637.8441
MEM 2154.773438 1589474637.9444
MEM 2157.023438 1589474638.0446
MEM 2159.023438 1589474638.1449
MEM 2161.273438 1589474638.2452
MEM 2163.273438 1589474638.3454
MEM 2165.523438 1589474638.4457
MEM 2167.773438 1589474638.5460
MEM 2169.773438 1589474638.6463
MEM 2172.023438 1589474638.7465
MEM 2174.273438 1589474638.8468
MEM 2176.523438 1589474638.9471
MEM 2178.523438 1589474639.0474
MEM 2180.773438 1589474639.1477
MEM 2183.023438 1589474639.2479
MEM 2185.023438 1589474639.3482
MEM 2187.273438 1589474639.4485
MEM 2189.523438 1589474639.5488
MEM 2191.527344 1589474639.6490
MEM 2193.773438 1589474639.7493
MEM 2196.023438 1589474639.8496
MEM 2198.273438 1589474639.9499
MEM 2200.523438 1589474640.0502
MEM 2202.523438 1589474640.1505
MEM 2204.773438 1589474640.2508
MEM 2207.023438 1589474640.3511
MEM 2209.273438 1589474640.4513
MEM 2211.523438 1589474640.5516
MEM 2213.773438 1589474640.6519
MEM 2216.023438 1589474640.7522
MEM 2218.273438 1589474640.8525
MEM 2220.523438 1589474640.9527
MEM 2222.523438 1589474641.0531
MEM 2224.777344 1589474641.1534
MEM 2226.773438 1589474641.2537
MEM 2228.777344 1589474641.3540
MEM 2231.023438 1589474641.4543
MEM 2233.273438 1589474641.5546
MEM 2235.273438 1589474641.6548
MEM 2237.523438 1589474641.7552
MEM 2239.773438 1589474641.8554
MEM 2242.027344 1589474641.9557
MEM 2244.273438 1589474642.0560
MEM 2246.523438 1589474642.1563
MEM 2248.773438 1589474642.2566
MEM 2250.773438 1589474642.3569
